"행정구역별(시군구)","연령별",2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(시군구)","연령별",1인가구,남자,여자,1인가구,남자,여자,1인가구,남자,여자
"충청남도","60~64",19414,9301,10113,21654,10605,11049,23264,11505,11759
"충청남도","65~69",16355,6430,9925,16848,6889,9959,17806,7393,10413
"충청남도","70~74",14777,4354,10423,15415,4737,10678,16089,5242,10847
"충청남도","75~79",17717,3869,13848,17835,3980,13855,17591,4061,13530
"충청남도","80~84",14654,2858,11796,15516,3019,12497,16283,3164,13119
"충청남도","85세 이상",8995,1659,7336,10084,1909,8175,11393,2181,9212
"전라북도","합계",227600,107095,120505,232587,109521,123066,238746,112938,125808
"전라북도","20세 미만",3482,1959,1523,3083,1676,1407,3325,1857,1468
"전라북도","20~24",17968,9778,8190,18073,9602,8471,18745,10023,8722
"전라북도","25~29",15981,9994,5987,16867,10440,6427,18264,11107,7157
"전라북도","30~34",13532,8879,4653,13198,8596,4602,13680,8954,4726
"전라북도","35~39",13099,8869,4230,13304,9116,4188,13055,8867,4188
"전라북도","40~44",13416,8966,4450,12921,8604,4317,12650,8509,4141
"전라북도","45~49",16034,10388,5646,16132,10369,5763,16169,10472,5697
"전라북도","50~54",16584,9928,6656,17262,10431,6831,17679,10664,7015
"전라북도","55~59",20723,10898,9825,21031,11222,9809,20863,11331,9532
"전라북도","60~64",18660,8715,9945,20632,9837,10795,21482,10268,11214
"전라북도","65~69",16979,6472,10507,17066,6617,10449,17764,7115,10649
"전라북도","70~74",16105,4302,11803,16550,4734,11816,17445,5213,12232
"전라북도","75~79",19886,3829,16057,19796,3885,15911,19138,3822,15316
"전라북도","80~84",15672,2652,13020,16247,2741,13506,16813,2867,13946
"전라북도","85세 이상",9479,1466,8013,10425,1651,8774,11674,1869,9805
"전라남도","합계",232022,104116,127906,235062,106213,128849,238147,108878,129269
"전라남도","20세 미만",1753,1007,746,2095,1262,833,1869,1184,685
"전라남도","20~24",9204,5147,4057,9021,5074,3947,9384,5319,4065
"전라남도","25~29",11627,7148,4479,12292,7415,4877,13766,8383,5383
"전라남도","30~34",11641,7893,3748,11108,7537,3571,11382,7699,3683
"전라남도","35~39",11980,8435,3545,11953,8420,3533,12056,8528,3528
"전라남도","40~44",12440,8594,3846,11647,8089,3558,11373,7916,3457
"전라남도","45~49",16074,10718,5356,15839,10568,5271,15558,10350,5208
"전라남도","50~54",18076,11061,7015,18054,11186,6868,17954,11208,6746
"전라남도","55~59",21942,12164,9778,22226,12412,9814,21871,12347,9524
"전라남도","60~64",19129,9489,9640,20995,10720,10275,22165,11375,10790
"전라남도","65~69",18729,7238,11491,18940,7606,11334,18925,7870,11055
"전라남도","70~74",19852,5243,14609,19731,5541,14190,20232,5987,14245
"전라남도","75~79",26414,4929,21485,26188,4974,21214,24745,4810,19935
"전라남도","80~84",19980,3137,16843,20779,3349,17430,21501,3587,17914
"전라남도","85세 이상",13181,1913,11268,14194,2060,12134,15366,2315,13051
"경상북도","합계",346998,164591,182407,353702,168782,184920,360213,173198,187015
"경상북도","20세 미만",4739,2570,2169,3688,2038,1650,3771,2084,1687
"경상북도","20~24",24389,13326,11063,23822,12918,10904,24319,13410,10909
"경상북도","25~29",24998,16464,8534,25817,17063,8754,26897,17508,9389
"경상북도","30~34",23017,15874,7143,22483,15565,6918,22628,15816,6812
"경상북도","35~39",20841,14402,6439,21076,14673,6403,20881,14608,6273
"경상북도","40~44",19922,13193,6729,19505,13053,6452,19082,12864,6218
"경상북도","45~49",23913,15209,8704,23850,15325,8525,23674,15186,8488
"경상북도","50~54",26011,15172,10839,26600,15693,10907,27477,16347,11130
"경상북도","55~59",32583,16827,15756,33461,17528,15933,32941,17712,15229
"경상북도","60~64",29617,13585,16032,31907,15010,16897,33667,15966,17701
"경상북도","65~69",26431,9677,16754,27637,10389,17248,28502,11103,17399
